time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,15.55334741,0.495607927,-0.769518392,0.053609133,0.91687497,2.651439655,1.32330215
1.64617E+18,15.56332861,0.082850133,-0.95053956,0.128293495,0.962729879,3.038458219,1.325353323
1.64617E+18,15.5733103,-0.446865231,-1.163032556,0.080181936,1.248504067,3.427088726,1.225757625
1.64617E+18,15.58329126,-1.083053011,-1.436962895,0.022187428,1.799543961,3.784224192,1.046084954
1.64617E+18,15.59327344,-1.655524982,-1.706397675,-0.059166913,2.378246563,4.073860144,0.836435949
1.64617E+18,15.60325439,-2.221819141,-1.890579354,-0.230163897,2.926387877,4.284845233,0.62028953
1.64617E+18,15.61323657,-2.742124286,-2.053028508,-0.363559683,3.444756494,4.437484026,0.423957461
1.64617E+18,15.62321753,-3.224631324,-2.176222049,-0.482432877,3.920067737,4.58732665,0.290360879
1.64617E+18,15.63319946,-3.560265547,-2.35805658,-0.683091496,4.324642828,4.778373326,0.39729553
1.64617E+18,15.64318042,-3.688986035,-2.574949565,-0.923785116,4.592642177,4.993223821,0.615078784
1.64617E+18,15.6531626,-3.695242173,-2.820980673,-1.141578995,4.787060609,5.156506544,0.698181219
1.64617E+18,15.66314355,-3.602694237,-2.971584199,-1.305151893,4.849034944,5.187635919,0.687878706
1.64617E+18,15.67312549,-3.422038395,-3.094598585,-1.39432816,4.819858732,5.061073968,0.838478659
1.64617E+18,15.68310645,-3.235008341,-3.128568367,-1.341003543,4.69590348,4.784281849,1.235355944
1.64617E+18,15.69308838,-3.280102452,-2.859499497,-1.098730764,4.488097454,4.42176656,1.665213902
1.64617E+18,15.70306958,-3.769421508,-2.2310654,-0.800637899,4.452775805,4.108887322,1.900650146
1.64617E+18,15.71305151,-4.721718725,-1.310917179,-0.649556745,4.943182733,3.870412631,1.990046528
1.64617E+18,15.72303247,-5.785431075,-0.593103256,-0.414907666,5.830534501,3.635158731,1.988375734
1.64617E+18,15.7330144,-6.468633704,-0.205285549,-0.127585273,6.473147778,3.3418532,1.854739755
