seconds_elapsed,z,y,x,a,ave,std
13.89902295,0.57800564,-1.662697065,-0.816677325,1.852437147,2.249425435,0.620827031
13.9090061,0.574968464,-1.643383877,-0.725551532,1.796423,2.42142081,0.717709959
13.91898901,0.46102173,-1.821652532,-0.375806659,1.860013063,2.572754376,0.729423008
13.92897168,0.506927741,-1.667946656,0.016200627,1.668025332,2.683164728,0.695976938
13.93895508,0.765537798,-1.501571853,0.721264648,1.665815332,2.847425901,0.627473919
13.94893799,0.503580732,-1.534791401,1.275129242,1.995379469,3.077812361,0.57181348
13.9589209,0.256706816,-1.36348031,1.842111383,2.291823052,3.315476892,0.566408606
13.96890405,-0.538828645,-1.078080483,2.56945389,2.786458473,3.570078807,0.618845269
13.97888696,-1.188660334,-0.610242022,2.957130142,3.019439352,3.836311235,0.776940493
13.98887012,-1.985017633,-0.917328195,3.438168861,3.558440127,4.162574116,1.014215851
13.99885303,-2.350125203,-0.716333329,3.499834751,3.572390898,4.526925681,1.335353149
14.00883594,-2.409918285,-0.118581371,3.307633725,3.309758662,4.983220172,1.669105169
14.01881909,-2.564855164,1.038800027,2.776127094,2.964116586,5.533234436,1.915123464
14.028802,-2.399886866,1.934557027,2.68659763,3.310637056,6.098725633,1.907902898
14.03878491,-2.319162932,2.036286048,3.407623501,3.969679935,6.616395821,1.779133105
14.04876807,-3.093642891,1.63611827,4.054345534,4.372024783,7.103108367,1.649526257
14.05875098,-4.22389809,1.491670052,4.602134022,4.837842195,7.534891014,1.428423664
14.06873389,-4.470522781,1.931764181,5.094852365,5.448782752,7.838910334,1.110105395
14.07871729,-3.480425702,2.7532454,5.646593683,6.282068166,8.031760516,0.803231999
14.08869897,-1.199261223,3.026998044,6.534940698,7.201955782,8.088912841,0.688898517
14.09868213,-0.069520842,2.786195483,7.643350268,8.135335801,8.008584427,0.821675581
14.10866504,-1.581574925,2.427327685,8.468910281,8.809901307,7.711617942,1.180495989
14.11864771,-3.839547768,2.205968076,8.331948034,8.619028553,7.249549502,1.516631731
14.1286311,-5.081267492,2.222378528,8.191212114,8.487338936,6.841362873,1.637593555
14.13861401,-5.207617743,2.429482817,8.49627818,8.8368054,6.800191297,1.600447963
14.14859717,-3.972756799,2.575903212,8.299291381,8.689851252,7.071757827,2.081182731
14.15858008,-2.277735674,1.431543208,7.746878447,7.878035392,7.615975826,2.959403954
14.16856299,-1.646518668,-0.555205194,7.35636288,7.37728457,8.154478939,3.413236289
14.17854614,-1.792719283,-2.061999166,6.536044275,6.853591418,8.546959177,3.525121521
14.18852905,-1.623071157,-1.504672741,6.21924101,6.398671643,8.906681427,3.517498898
14.19851196,0.338302565,0.298725757,5.157026205,5.165670949,9.170895636,3.416983639
14.20849512,1.728154164,2.068067087,3.643163026,4.189216909,9.311540919,3.275236652
14.21847803,2.16901168,4.372359928,1.211738427,4.537162259,9.280140137,3.325317905
14.22846069,1.54234167,7.634730909,-2.63183845,8.075623175,9.088063555,3.634805339
14.23844409,1.420935304,10.18176575,-5.458133888,11.55247071,8.490296785,4.199778838
14.248427,3.797295603,12.18000644,-7.166711246,14.13203124,7.518415696,4.492992332
14.25840991,5.713243791,10.97931431,-7.440671395,13.26306652,6.297888178,4.177315809
14.26839307,6.618899084,9.063215313,-6.752429018,11.30208695,5.108966818,3.689129268
14.27837598,5.780703462,8.107669323,-6.594331629,10.45081392,4.148619744,3.164645901
14.28835913,1.209607407,6.490909249,-6.293203487,9.040813736,3.407202106,2.370056723
14.29834204,-3.655215283,4.155826717,-5.091356924,6.572123784,2.872697659,1.47174827
14.30832397,-4.171481382,2.112200828,-3.248977246,3.875209089,2.56796172,0.864362605
14.31830713,-1.057926022,0.810920077,-2.48755682,2.616396435,2.638767485,0.988617783
14.32829004,0.599549947,0.347844885,-2.068917859,2.097955474,2.966098971,1.388176048
14.33827295,2.12341605,-0.160482238,-1.826623599,1.833659816,3.463192607,1.813244129
14.3482561,3.760012459,-1.123221939,-1.565490783,1.92675606,4.122314611,2.247155709
14.35823901,3.623257133,-1.25826637,-0.551577359,1.373852918,4.874372868,2.614891489
14.36822217,3.519757011,-1.55718385,0.678583444,1.698616211,5.754347717,2.765161855
14.37820483,3.558559328,-2.331549681,1.945518858,3.036637539,6.630373605,2.728930323
14.38818799,3.923002296,-3.175238056,1.891183165,3.695769267,7.353511375,2.637400661
14.39817114,3.085855306,-3.524759349,-0.005959201,3.524764387,7.922160665,2.388764425
14.40815405,1.712189849,-3.587144786,-2.8528453,4.583266741,8.422375513,1.886489783
14.41813672,0.70946169,-4.197241262,-4.131811343,5.889711299,8.720808143,1.438391935
14.42812012,1.063690285,-5.192418421,-4.796667875,7.068891834,8.795019929,1.303202347
14.43810303,2.831194901,-6.147489195,-5.760813936,8.424879857,8.63332887,1.578553547
14.44808594,4.392947666,-6.686936263,-6.673611502,9.447338624,8.106875883,2.281596643
14.45806909,4.736996374,-6.796863788,-7.56999394,10.17360141,7.434804244,2.732952954
14.468052,4.160498508,-6.804778214,-7.942484606,10.4588751,7.323552361,2.640271198
14.47803516,3.361565514,-6.871118526,-7.630194434,10.26801524,7.857881588,3.590430429
14.48801782,2.904018437,-6.844671833,-6.416954955,9.382262168,8.672224095,4.773355495
14.49800098,2.482365681,-6.634263827,-5.356751489,8.526912867,9.316433124,5.237823595
14.50798413,1.84603484,-6.13449235,-4.431305454,7.56759304,9.524402252,5.243630875
14.51796582,1.106105093,-5.551061763,-3.628618368,6.631829156,9.338628133,5.341659104
14.52794897,-0.450420293,-4.920284903,-2.348381574,5.451981249,8.929108452,5.679758288
14.53793213,-3.447491401,-3.13321327,-0.413263406,3.160349986,8.472221413,6.108655729
14.54791504,-6.171649822,0.308681334,2.709092954,2.726622233,8.431725264,6.144969888
14.55789795,-8.116222047,4.779314005,7.698141012,9.061082573,8.933189976,5.856794426
14.56788086,-7.902420891,9.620466919,12.53615212,15.80216737,9.091015843,5.879335975
14.57786401,-5.476986473,12.54036886,13.48036657,18.4114403,8.808193046,5.611626931
14.58784717,-4.33790324,11.0677852,11.30991872,15.82435246,8.326979473,4.932750703
14.59782983,-2.514995739,6.383840621,8.470338268,10.60660414,7.512936546,4.253193574
14.60781323,-0.740072517,2.810886273,4.970042913,5.709851854,7.59016215,4.315223102
14.61779614,-0.581580576,0.94955581,2.352200548,2.536632345,8.864252819,5.33287372
14.62777905,-0.563697713,0.004541735,0.883099178,0.883110857,10.82121178,6.175835997
14.63776196,-0.049678515,2.744897258,-0.240218331,2.755388503,12.7147436,5.724848861
14.64774512,-0.657363839,7.68531251,0.929097836,7.741269351,13.62067102,4.702693821
14.65772803,-1.685818413,10.28441949,2.725123467,10.63934124,13.51271971,4.846605896
14.66771118,2.067492795,12.49843175,3.480274019,12.9739394,13.07743507,5.262729168
14.67769385,4.74458376,13.53384915,1.332671038,13.59930458,12.44333734,5.607699201
14.687677,2.400444938,7.187543606,-2.716963834,7.683923188,11.6910917,5.899153269
14.69766016,1.860383245,-2.647467981,-11.0665881,11.37886018,11.52624636,6.030398099
14.70764282,-0.209003693,-11.23775365,-14.63363878,18.45075855,10.95412182,6.283334002
14.71762598,-3.787806182,-15.37246042,-15.88623646,22.10622193,9.593278835,5.978615043
14.72760913,1.426050163,-13.28766607,-14.70401521,19.81842913,7.820281587,4.434487981
14.73759082,9.914615869,-6.760216019,-9.689465052,11.81466265,6.19844103,2.102336845
14.74757397,12.25704292,-0.949065396,-6.59380556,6.661756291,5.183130975,1.514297927
14.75755688,10.87843401,2.833148958,-5.611887695,6.286494772,4.541573391,2.024899218
14.76754028,8.200353452,4.55979564,-4.817099838,6.632962169,4.039744311,2.148349154
14.77752295,5.852823527,5.126435836,-3.263087312,6.076848129,3.564570805,2.045252061
14.78750586,3.098626525,5.845457382,-1.502505919,6.035469827,3.165434017,1.900358642
14.79748926,0.834949626,5.654508109,-0.187463623,5.657614742,2.775013266,1.655951437
14.80747217,-0.253812118,4.779779869,0.775791042,4.84232871,2.378922638,1.367706976
14.81745483,-0.299671513,3.876318286,2.031185802,4.376249447,2.050543566,1.10600891
14.82743799,0.14965587,2.488151279,2.601782627,3.600023559,1.732797244,0.808672527
14.83742114,0.907001593,0.607832623,1.546391968,1.661562101,1.478268332,0.535247414
14.84740405,1.293843879,-0.237784089,0.063745911,0.246180451,1.488311443,0.539517609
14.85738696,1.197247983,-0.314421339,-1.22860919,1.268203974,1.594214369,0.359064763
14.86736987,1.839222676,-0.4372516,-1.829706659,1.881227105,1.607766955,0.348918314
14.87735303,2.261054588,-0.937810427,-1.862723671,2.085480249,1.581293778,0.337005539
14.88733618,2.045419787,-1.134067159,-1.804486293,2.131262326,1.543056488,0.296941237
14.89731885,1.861755995,-1.126914364,-1.268417761,1.696708461,1.501719483,0.234357621
14.90730225,1.631064494,-1.091963462,-1.112050557,1.558537983,1.510459636,0.24293924
14.91728516,0.935430254,-1.075133908,-0.530259846,1.19878623,1.546548656,0.27241775
14.92726709,0.401082554,-1.007478422,0.312172975,1.054734439,1.64269376,0.300890431
14.93725,1.39548113,-1.400365979,1.069390104,1.761993209,1.755351221,0.268857536
14.94723291,1.368748021,-1.237771279,0.414119146,1.305209717,1.786264187,0.2851237
14.95721606,0.172442122,-1.389511408,0.199287478,1.403729835,1.84911076,0.237439467
14.96719897,0.216081376,-1.251729077,1.022854563,1.616495326,1.894806997,0.185651153
14.97718188,-0.06157591,-1.151251518,1.255067574,1.703107357,1.958346137,0.188239165
14.98716528,-0.214073032,-1.211135201,1.218320728,1.717892276,2.059299585,0.274998
14.99714795,-0.652262058,-1.207397183,1.313484107,1.78410999,2.263550347,0.5582328
15.00713086,-1.575858155,-1.279865038,1.430437,1.919428177,2.531460429,0.837085634
15.01711401,-1.91203306,-1.320536656,1.70962219,2.160237277,2.842094702,1.090375547
15.02709717,-2.325918982,-1.10281628,1.881995065,2.18130905,3.215597884,1.391081824
15.03708008,-2.794223892,-1.021423945,1.801733342,2.071122862,3.703530612,1.751709741
15.04706323,-3.275091345,-0.845317437,1.739120233,1.933675452,4.311529939,2.100107147
15.0570459,-3.654027534,0.099455815,1.858032298,1.860692204,4.99226416,2.311637494
15.06702905,-2.969721913,0.66153148,2.152526409,2.251886729,5.709330819,2.340990722
15.07701221,-1.983399676,0.74893796,2.607204944,2.712641828,6.417000292,2.256977411
15.08699512,-1.740771654,1.46132226,3.464844102,3.760399899,7.131062306,2.095858951
15.09697827,-2.035194307,1.354365275,4.252757397,4.463210815,7.770545764,1.939616167
15.10696118,-2.429482086,1.090865146,4.905954179,5.025770904,8.322194491,1.688781665
15.11694336,-2.038929402,1.088586095,5.793891445,5.8952691,8.782443403,1.313047722
15.12692603,-1.243805152,1.391321087,6.922196971,7.060636323,9.107300743,0.893333876
15.13690894,-0.724178052,1.611567766,7.990215495,8.151116139,9.255293567,0.624002406
15.14689233,-1.169920562,1.692818647,8.575532334,8.741017663,9.13156346,0.894651462
15.15687524,-2.677089212,1.5856752,8.891067187,9.031358788,8.797184089,1.438008424
15.16685791,-4.29529364,1.479635915,9.21048911,9.328581462,8.483353262,1.675498088
15.17684131,-5.137974298,1.718983016,9.702157944,9.853261967,8.452981364,1.662604446
15.18682422,-4.367546391,1.58101773,10.03140919,10.15523448,8.652007106,1.91784737
15.19680688,-2.912340568,0.782875301,9.948943671,9.979698087,8.992724321,2.397349245
15.20679004,-2.066082635,-0.267246915,9.624550389,9.628260024,9.380057223,2.803943513
15.21677319,-1.715515632,-0.708358113,9.116363551,9.143842497,9.774903665,3.075912323
15.2267561,-0.573895282,0.414679702,8.530491415,8.540564562,10.17831085,3.227494941
15.23673901,0.996280152,1.981030609,6.62392305,6.913815072,10.49212473,3.20548607
15.24672217,2.245055055,3.888824132,3.742602474,5.397223954,10.72671981,3.015219219
15.25670532,1.437730956,5.87853606,0.413349915,5.893050514,10.80541537,2.882441412
15.26668823,1.245991994,8.443778762,-3.186023069,9.02486248,10.54113936,3.396098529
15.2766709,2.585730779,10.45473046,-5.564850634,11.84351939,9.798577664,4.329887332
15.2866543,4.130362605,11.82707095,-6.637715428,13.56240663,8.702909332,5.007111978
15.29663623,5.140208341,11.67772327,-7.452324423,13.85302711,7.349793914,5.329028142
15.30661914,6.036560384,10.56328085,-8.529041216,13.57672444,6.112998648,5.10677664
15.31660205,5.554525055,9.53543535,-9.095762661,13.17791432,5.039112758,4.5197197
15.32658521,2.92779182,7.785444617,-8.705111485,11.67870343,4.115998556,3.615389056
15.33656836,-0.307093626,5.241331797,-7.633590506,9.259765819,3.269655676,2.591605991
15.34655103,-3.480078496,2.609050279,-5.606864899,6.184179602,2.537156048,1.664306478
15.35653394,-4.454902018,1.304724169,-2.976924976,3.250290367,2.351578506,1.313870592
15.36651733,-3.133067724,0.85088267,-1.354099318,1.599245535,2.640104264,1.730341872
15.37650024,-0.489967729,0.44283203,-0.7683606,0.886836072,3.208876614,2.172919127
15.38648315,1.902753191,0.013238252,0.028310149,0.031252453,3.918679527,2.441224454
15.39646606,2.959013472,-0.393278602,1.432053788,1.485074446,4.807039293,2.480999172
15.40644922,3.618143735,-0.785980866,2.726850729,2.83786554,5.648850868,2.634433624
15.41643237,4.864720252,-1.174559912,3.767946467,3.946772297,6.410132526,2.806472028
15.42641504,5.248599742,-1.719480444,2.716869141,3.215274627,7.073939647,2.927738403
15.43639819,4.297351449,-1.640908427,-1.025062302,1.934769544,7.808608656,2.785608717
15.44638135,2.901325837,-1.837312458,-3.919102658,4.328404176,8.620860949,2.038460556
15.45636401,1.53421097,-3.035729632,-5.331912816,6.135547952,9.110027369,1.452385655
15.46634692,2.262866606,-4.210145167,-5.947654604,7.286969029,9.327238522,1.114392232
15.4763291,3.662148881,-4.986052383,-6.236774329,7.984865208,9.355888722,1.064119023
15.48631201,4.294344376,-5.901031385,-6.682243722,8.914850114,9.262542861,1.211085911
15.49629517,4.539532604,-6.588396394,-7.393660053,9.903190194,9.034420076,1.446970077
15.50627808,4.756328558,-6.850338773,-7.892377052,10.45068212,8.619244639,1.709875483
15.51626123,4.799468612,-6.822080647,-8.093091347,10.5848435,7.935009418,2.151977381
15.52624414,5.193638318,-6.994307683,-7.914212451,10.56196472,7.014801121,2.71574259
15.53622705,5.199416901,-6.597189941,-7.59119338,10.05729248,6.955152931,2.642747661
15.54620996,4.83766098,-5.922485092,-7.066387416,9.220068371,7.943032193,4.679352817
15.55619336,4.75855208,-5.578634245,-6.155976452,8.307659485,9.530148388,6.972832475
15.56617603,4.571816917,-5.453422642,-5.255249263,7.573471023,10.80913627,7.759870212
15.57615918,3.353857424,-5.113619609,-4.855227032,7.0514066,11.26537405,7.690025778
15.58614209,1.545285614,-4.523191126,-4.852389763,6.633622266,11.08833609,7.804527069
15.59612524,-1.388413968,-3.877607742,-4.247725541,5.751435827,10.50636139,8.315284444
15.60610815,-4.972496151,-2.114640038,-2.923754819,3.608329909,10.15843798,8.57566974
15.61609106,-7.478316943,1.381732006,0.053323156,1.382760534,10.17186412,8.565503401
15.62607422,-8.586348327,7.63900844,6.399718573,9.965482816,10.30836148,8.43422512
15.63605737,-9.140504889,14.89322027,13.25290455,19.9360851,9.422676258,8.87713148
15.64604004,-6.38020431,19.33917794,15.98643286,25.09123032,7.652821589,8.353473636
15.65602222,-5.195636214,16.35863769,13.32295366,21.09753828,5.46505777,6.046079488
15.66600513,-3.087228348,7.967180656,9.154390207,12.13584886,3.77259947,3.069229592
15.67598804,-0.978935926,2.114360052,4.839290042,5.281027035,3.415028389,2.142421932
15.68597119,-2.093321356,0.209759772,0.786380095,0.813875184,3.890996346,2.899170972
15.6959541,-1.972076172,-2.272014373,0.029179625,2.272201744,4.57319827,2.897473306
15.70593726,-0.049774377,-3.706613462,0.51769321,3.742591296,5.083685075,2.896802691
15.71592017,1.457294612,-2.588873753,0.920747356,2.747734158,5.770144161,3.285009665
15.72590308,1.85034905,-1.061193646,-0.320826822,1.108630598,6.699297738,3.597868771
15.73588623,2.105596315,-0.656096011,-2.139185866,2.237538411,7.581732667,3.175859318
15.74586914,3.919001828,0.268007378,-3.202396988,3.213592137,7.943083882,2.72010892
15.75585205,5.082917597,3.216767751,-2.658187528,4.172955272,7.929464882,2.743990475
15.76583521,1.829861119,7.894221218,-3.310171427,8.560138055,7.798983165,2.943301663
15.77581836,-5.031520587,9.453324053,-3.383851872,10.04070661,7.20806375,3.302443651
15.78580103,-6.368606811,6.698325088,-3.66596844,7.635894419,6.389469484,3.507054722
15.79578418,-0.738264152,0.952384896,-7.315334704,7.377069799,5.805038919,3.730491513
15.80576709,1.267790569,-3.688246615,-9.945307945,10.60718215,5.236044719,3.878324847
15.81575024,0.951940659,-4.575561365,-11.13589954,12.03926993,4.323314888,3.56851378
15.82573315,3.344294061,-4.703675703,-8.748687007,9.932979889,3.285833056,2.532050795
15.83571509,8.007785054,-3.975203608,-4.293314449,5.851050562,2.494137246,1.235833701
15.84569824,8.810195661,-1.27994804,-2.798595531,3.07740214,2.098527446,0.528954961
15.85568091,7.215747372,1.086391215,-2.654424668,2.868138105,1.956258357,0.428287954
15.86566406,5.753321534,1.498932736,-2.186482162,2.650943906,1.844477198,0.303354362
15.87564722,5.038745862,1.451929578,-1.154144609,1.854763941,1.76640443,0.144761551
15.88563013,3.455994441,1.790664689,-0.05753522,1.791588772,1.826411707,0.252919341
15.89561328,0.855941195,1.433840379,0.889101779,1.687127798,1.884218131,0.30002743
15.90559619,-2.192803474,0.35184886,1.437448632,1.479883844,1.87097697,0.311149198
15.9155791,-3.411089131,-0.99495504,1.33434014,1.664451604,1.837602144,0.364614955
15.92556226,-2.79076586,-1.868459876,0.757100736,2.016021784,1.858138394,0.360038856
15.93554517,-1.177760754,-1.894857469,-0.018984175,1.894952566,1.910496441,0.413319725
15.94552808,0.307939649,-1.481235167,-0.737571494,1.654711252,2.009691237,0.506266649
15.95551123,1.678417197,-1.584969682,-0.742639883,1.75032651,2.160455774,0.594843378
15.9654939,3.005184271,-1.548003934,-1.04947252,1.870216231,2.295978069,0.638726826
15.97547705,3.160739575,-1.788619447,-1.681387445,2.454836708,2.342543701,0.622764356
15.98546021,2.771417016,-1.392025436,-1.917686264,2.369653017,2.297266871,0.629378123
15.99544312,1.177083293,-1.277927932,-0.885461816,1.554716189,2.229674682,0.653796362
16.00542505,0.018359796,-1.128038984,0.202866505,1.146135581,2.225957305,0.657717418
16.01540796,-0.176388833,-1.299392161,1.344538878,1.869814104,2.268341881,0.597682776
16.02539111,0.375542528,-1.112040036,2.283187802,2.539602248,2.252588117,0.609930287
16.03537402,0.347533335,-0.820303991,2.767904624,2.886900526,2.232062895,0.603344396
16.04535669,0.993738723,-0.544094602,3.115198305,3.162356624,2.229251088,0.60034412
16.05534009,1.001391284,-0.650348407,3.036689709,3.105549458,2.195714574,0.554931644
16.065323,-0.435022306,-0.625747634,2.25049783,2.335872553,2.229643256,0.616480757
16.07530591,-2.075363674,-0.879011032,1.798782237,2.002068413,2.429354962,0.883992015
16.08528906,-3.042524114,-0.635246115,1.570091554,1.693731123,2.732230952,1.161127468
16.09527197,-3.213264127,-0.104314945,1.513952903,1.517542421,3.172227548,1.47537021
16.10525488,-2.660093654,0.52185939,1.480710705,1.569981342,3.789598987,1.887838453
16.11523804,-1.84069684,1.073577911,1.333911978,1.712276466,4.510769474,2.245722687
16.12522095,-1.601771326,1.919540075,1.328365888,2.334350023,5.204974372,2.344162804
16.13520386,-1.824902036,2.392413608,1.564926281,2.858782457,5.801539749,2.296319076
16.14518701,-2.02512051,1.754320871,2.216808327,2.826991489,6.32207045,2.155936029
16.15517017,-2.408504911,1.16350485,3.242399328,3.444836272,6.857370027,1.866853588
16.1651521,-3.00385916,1.307731535,4.130936606,4.332989616,7.369876567,1.533367915
16.17513501,-3.342471522,1.848838645,4.678785008,5.03082831,7.735131042,1.154747396
16.18511816,-3.289699717,2.254042079,5.6614873,6.093697083,7.922034193,0.798092248
16.19510083,-2.486459088,2.799720735,7.163588145,7.69125681,7.934909066,0.769001874
16.20508398,-1.512324863,2.812072852,8.319270339,8.78168621,7.733790071,1.026357503
16.21506714,-0.907604528,2.450885086,8.300030801,8.65432545,7.361602537,1.232920926
16.22505005,-1.613602049,2.350029925,7.960365715,8.300003793,6.844043822,1.610210299
16.23503271,-2.895733132,2.931016627,7.512568172,8.064089471,6.279616365,1.953564645
16.24501611,-3.534579317,3.716814538,7.286801853,8.179987258,5.889889974,1.947429648
16.25499902,-3.374285879,4.7166328,7.155179213,8.569901665,5.749402839,1.823911604
16.26498169,-2.843922281,4.397530026,6.665619919,7.985534373,5.867319704,2.029029763
16.27496509,-2.861623942,2.680113528,6.35807022,6.899859813,6.242558312,2.640808539
16.284948,-2.524827105,0.311434432,6.214647253,6.222445812,6.678661793,3.042835668
16.29493091,-2.943274635,-1.373841545,5.51141715,5.680066865,7.085568254,3.221448471
16.30491382,-3.654102353,-0.622831454,5.021331202,5.059810872,7.423729671,3.233625808
16.31489697,-2.427662031,1.224566345,3.256080063,3.478738293,7.680178941,3.136204939
16.32487915,-0.49164253,2.393636427,1.15039227,2.655729226,7.937875065,2.875422945
16.33486182,1.03640641,4.04371951,-1.005369467,4.166825559,8.081525256,2.633669111
16.34484497,1.916120622,6.069494101,-3.010554274,6.775115916,7.936532083,2.87413111
16.35482813,2.355035186,8.31069248,-5.096740371,9.74907031,7.44916794,3.395645608
16.36481104,2.890004817,9.595765024,-6.760182701,11.73792045,6.562851341,3.81097623
16.37479395,3.893759835,8.755359909,-7.081766771,11.26089462,5.428652405,3.789734701
16.38477686,4.679897353,7.278462479,-7.275930914,10.29151042,4.369929087,3.478603601
16.39476001,4.257424805,5.636017928,-7.095728661,9.061681043,3.357726461,3.055157944
16.40474316,2.451915013,4.496144714,-6.157490364,7.624303566,2.578422339,2.430965582
16.41472583,-0.689440062,3.812227799,-4.705147822,6.055699532,2.083261783,1.766127611
16.42470898,-3.256349236,2.795811453,-2.988276099,4.092231142,1.894047101,1.392170754
16.43469214,-2.9360441,1.947608232,-1.894289899,2.716893823,2.032053081,1.648112662
16.44467505,-0.300074833,1.404578044,-1.281704236,1.901474488,2.398345667,2.103690055
16.45465771,1.195237374,0.564609567,-0.682673052,0.885904317,2.926895252,2.532696531
16.46464111,2.492100309,0.115507371,-0.378707641,0.395931092,3.652265107,2.861653011
16.47462402,5.835967084,0.660018152,-0.134891724,0.673661442,4.496635473,3.017715345
16.48460596,5.821721117,0.13752105,-0.099059801,0.169484168,5.419669887,3.117220794
16.49458887,4.468862739,-1.23364923,-0.295899594,1.26863982,6.485169796,2.957453495
16.50457227,3.726910692,-2.375607434,-1.224664837,2.672698008,7.505520034,2.733347297
16.51455518,2.689196414,-3.091685328,-2.788665088,4.163552707,8.381422057,2.431022305
16.52453784,2.455297934,-3.824658826,-3.913815658,5.472290941,9.038047516,2.061834521
16.534521,2.499134153,-4.663521388,-4.353580994,6.379819684,9.440023122,1.684852148
16.54450415,2.59703134,-5.390369681,-4.753573122,7.186970344,9.614209401,1.430280951
16.55448682,3.3410184,-5.896958436,-5.61061636,8.139602862,9.553794013,1.540077579
16.56446997,4.646570545,-6.456403753,-6.03771423,8.839634752,9.210560002,2.098314142
16.57445288,5.339889202,-7.176430091,-6.825553291,9.904005583,8.572686348,2.921998342
16.58443604,5.760730934,-7.773572978,-7.532662281,10.82448326,7.99223261,3.166208257
16.59441895,5.627822931,-8.277693881,-7.942910723,11.4721422,7.993302698,3.167166959
16.60440186,5.082805369,-8.347287058,-7.810696547,11.43171823,8.643783474,4.285429985
16.61438501,4.370015411,-7.879941933,-7.282532505,10.72980729,9.593693229,5.637591675
16.62436816,3.599923019,-7.026365786,-6.381938586,9.492047002,10.26761848,6.115662591
16.63434985,2.538007781,-6.253055017,-5.182762704,8.121682479,10.4391368,6.115557727
16.64433301,0.703589291,-5.28568941,-3.923641178,6.582816467,10.21905004,6.233463879
16.65431592,-1.898812637,-3.855396494,-2.700785145,4.707262742,9.752442087,6.648982615
16.66429907,-5.473504476,-2.442506549,-0.300302797,2.460898213,9.314407019,7.096180187
16.67428198,-8.750700685,0.267047593,4.090760955,4.099468211,9.183522842,7.232149126
16.68426489,-8.53310189,6.339040525,8.78736482,10.83518414,9.061906617,7.326233862
16.69424829,-8.628857097,13.29952602,12.09517829,17.97694997,8.347779829,7.465306844
16.70423096,-8.73420197,16.52754348,12.8428718,20.93081579,7.069604341,6.768963066
16.71421387,-4.975263278,13.07823071,11.58136133,17.46905976,5.797433399,5.01168338
16.72419702,-2.135450186,7.392811327,8.423084349,11.20723022,5.119547748,3.664515636
16.73418018,-0.981593455,3.664696812,4.650381336,5.920814918,4.881653506,3.322885593
16.74416284,-0.964625076,1.457376737,1.244963236,1.916736918,5.041332194,3.406304166
16.754146,-0.348299058,-0.326174905,-0.02194149,0.326912064,6.235975466,4.12091101
16.76412891,2.545700674,1.143140692,-0.143050334,1.152056439,7.853800339,4.628008637
16.77411182,2.308128766,2.880700398,0.122549983,2.883305964,9.327526182,4.605671322
16.78409497,-0.521286266,3.68564783,0.247016905,3.693916253,10.20794091,4.103803893
16.7940769,0.683460549,5.159262001,0.609973434,5.195195086,10.46426351,3.754082368
16.80405981,4.464974499,8.187742977,0.591855009,8.209106371,10.43591134,3.794620939
16.81404297,2.280886247,10.59517938,-1.422188227,10.69020325,10.15207371,4.048249544
16.82402612,-4.412691354,7.84777394,-4.043650537,8.8282878,9.551931326,4.357057907
16.83400903,-2.826457936,-0.141097739,-7.516277548,7.517601795,9.020303559,4.721972505
16.8439917,1.501914967,-7.292334937,-11.79022153,13.86316964,8.57009054,5.047209328
16.8539751,-0.593698737,-9.565539397,-13.45067987,16.5051608,7.477533584,4.965024425
16.86395801,0.258328865,-9.951683909,-12.38686055,15.88931487,6.17513521,4.050000895
16.87394092,4.856513564,-6.273799699,-9.860831672,11.68745327,5.024294972,2.442021471
16.88392407,8.707838864,-1.198107961,-6.141365159,6.257142215,4.340651059,1.029239837
16.89390698,10.42379639,1.638933912,-4.630165354,4.911673398,4.145752977,0.808802264
16.90388989,8.715664443,2.706648484,-4.638835567,5.370730065,3.999449403,0.789107048
16.91387305,6.923528512,3.111719815,-3.507399634,4.688779415,3.725732496,0.739116388
16.92385596,6.022922904,2.867694201,-2.027447931,3.512010129,3.441696656,0.851645807
16.93383887,4.859274261,2.943179358,-0.656326312,3.015471599,3.240998442,1.029366292
16.94382202,2.635599848,2.724068405,1.0995206,2.937600079,3.095576132,1.146959923
16.95380371,-0.446308109,2.123823461,2.75825446,3.481177066,3.01678255,1.181646276
16.96378711,-2.941150483,1.58561441,4.083897791,4.380912488,2.867088294,1.207861279
16.97377002,-3.961702906,0.068006784,4.850537413,4.851014133,2.598367118,1.138084034
16.98375293,-3.70547832,-1.836230508,3.89724417,4.308161394,2.272995905,0.884386862
16.99373584,-1.973617702,-2.597480253,2.268523316,3.448637659,1.97578042,0.606142002
17.00371899,0.608754487,-2.365301144,1.158012975,2.633561002,1.824056578,0.357287176
17.01370215,2.627255214,-1.714882595,0.689810064,1.848421012,1.792167381,0.291851884
17.0236853,3.340928384,-1.456252702,0.380049082,1.505027985,1.861182269,0.368523663
17.03366846,2.287110236,-1.553529419,-0.155058789,1.561248501,1.974138195,0.412530711
17.04365161,2.636226456,-1.832818069,-1.123314002,2.149664258,2.09657283,0.451652243
17.05363428,1.773462794,-1.641850676,-1.114231993,1.984234507,2.172629609,0.513933242
17.06361719,0.689905341,-1.524493294,-0.737931121,1.693700724,2.229727786,0.521493202
17.07360059,-0.104140758,-1.507090324,-0.529199815,1.597302003,2.254228027,0.501090742
17.08358325,-0.557315903,-1.317383745,0.222291629,1.336006549,2.239815054,0.521438443
17.09356616,-0.209298584,-1.259413786,1.46430186,1.93139924,2.262830418,0.484832392
17.10354834,0.217924812,-1.260103522,1.941605484,2.314669035,2.265819981,0.482867702
