a,ave,std,class
7.421533967,8.137079944,0.311402736,2
7.968479442,8.164040263,0.254815026,2
8.39103608,8.11690664,0.321496319,2
8.566870426,8.014973726,0.375482528,2
8.47689726,7.89073581,0.377848745,2
8.288152818,7.767708745,0.367101018,2
8.142136835,7.641115842,0.383700369,2
8.108940023,7.486655821,0.455161102,2
8.054372893,7.274036557,0.591113336,2
7.952379693,7.005146764,0.761893372,2
7.691137159,6.696974123,0.922709247,2
7.497143214,6.377478166,1.065283629,2
7.371706939,6.042584667,1.180794233,2
7.32449127,5.692568542,1.251578266,2
7.246626611,5.32441555,1.258842054,2
7.022223784,4.935372,1.20466993,2
6.59753663,4.538344337,1.101286771,2
5.982747375,4.164872283,0.964397935,2
5.365474964,3.846986361,0.826905505,2
4.870653281,3.598286696,0.696520789,2
4.496177593,3.39377495,0.58407095,2
4.148208223,3.211674698,0.487942407,2
3.871545693,3.045308686,0.419013064,2
3.642961343,2.88181913,0.382059181,2
3.356191111,2.719220497,0.369313812,2
3.05194716,2.55614443,0.409862903,2
2.862816091,2.400638073,0.48106828,2
2.803888149,2.262852351,0.524335553,2
2.878478319,2.134503963,0.533202968,2
2.825535817,2.013699815,0.485693122,2
2.675175075,1.930432394,0.403856408,2
2.484548099,1.896808223,0.350987966,2
2.236650139,1.916484574,0.387047973,2
2.016975004,1.992595458,0.500677644,2
1.725430442,2.119270804,0.633462284,2
1.496883591,2.301598114,0.74622248,2
1.484958876,2.532338747,0.81526589,2
1.52040427,2.790744967,0.851071968,2
1.670436835,3.071136636,0.848241116,2
1.992861604,3.363506524,0.818406663,2
2.33893337,3.656391267,0.799337695,2
2.681311607,3.952981928,0.805694431,2
2.997758985,4.257409258,0.842000657,2
3.283728458,4.577315743,0.907791802,2
3.548703541,4.911506722,0.982154798,2
3.804289922,5.255810784,1.045513411,2
4.069021075,5.60758629,1.088849567,2
4.324320962,5.954973811,1.096694796,2
4.594135714,6.297293047,1.068163815,2
4.921709039,6.620691987,0.9902814,2
5.30483998,6.913940844,0.870724793,2
5.725584903,7.16696023,0.721154302,2
6.196823834,7.367872167,0.551520596,2
6.625638245,7.511938572,0.391859263,2
6.99174417,7.614541303,0.257732221,2
7.322044978,7.681834009,0.152843919,2
7.542896286,7.718834157,0.095172829,2
7.747513324,7.731116751,0.078062023,2
7.828125111,7.71317046,0.091672179,2
7.854197609,7.652034673,0.167291252,2
7.83503384,7.54011331,0.308984114,2
7.734704272,7.376205058,0.490494243,2
7.637487883,7.172364381,0.684390496,2
7.651665556,6.925719685,0.886821467,2
7.664671229,6.626172491,1.076614561,2
7.692046457,6.282005501,1.228952072,2
7.665722231,5.9083806,1.308827899,2
7.568050415,5.533625008,1.288355171,2
7.216767233,5.180186838,1.160189088,2
6.734983986,4.870505589,0.973539667,2
6.195951317,4.611312387,0.765434044,2
5.696297502,4.407609076,0.560135906,2
5.171040927,4.230933494,0.373257323,2
4.656193612,4.061696968,0.280871879,2
4.22300133,3.885090836,0.386798449,2
3.95579745,3.678336025,0.628181317,2
3.918166308,3.442021217,0.875258521,2
4.033668721,3.179518728,1.065958228,2
4.119954742,2.911673127,1.150816103,2
4.143051964,2.656263561,1.13766021,2
4.158918206,2.420750381,1.045539261,2
3.929541685,2.205900417,0.872757882,2
3.478675668,2.029031481,0.658432009,2
2.890132291,1.904197412,0.460276709,2
2.155453218,1.841476054,0.351542342,2
1.592649365,1.855726782,0.366549553,2
1.293141422,1.924968315,0.375601272,2
1.355212712,2.018882729,0.319030195,2
1.565859083,2.097314208,0.23030088,2
1.787920159,2.145641922,0.150633942,2
2.010418569,2.171774085,0.100700084,2
2.160852324,2.177499487,0.092670808,2
2.230334977,2.176834193,0.092811706,2
2.262918707,2.18612851,0.10191162,2
2.297960506,2.228407286,0.181567132,2
2.28506469,2.312351066,0.328729019,2
2.23228556,2.44516114,0.509471883,2
2.139527502,2.64715064,0.735365322,2
2.049136222,2.923364458,0.973130908,2
2.049241798,3.265717393,1.184586152,2
2.067672585,3.658619357,1.355241908,2
2.154199379,4.087370647,1.458385643,2
2.32327815,4.533542987,1.481033896,2
2.685706468,4.972846334,1.410104534,2
3.137398307,5.382256845,1.274436853,2
3.613165434,5.757620141,1.098632209,2
4.252180557,6.102748428,0.893750849,2
4.901665678,6.406065373,0.710059093,2
5.472665575,6.666031317,0.574664397,2
5.978261438,6.894581842,0.504845044,2
6.355185483,7.104165458,0.515853332,2
6.615922782,7.267307347,0.511138071,2
6.716311617,7.377714053,0.476586242,2
6.779811577,7.451610745,0.422528143,2
6.891031273,7.485728398,0.378372485,2
7.0644483,7.480582345,0.386684316,2
7.285350007,7.435198093,0.453689539,2
7.501325113,7.345190685,0.552920496,2
7.758170829,7.199563655,0.671648253,2
8.074097598,6.977960907,0.803432392,2
7.986604372,6.674177683,0.900047752,2
7.719989841,6.333135206,0.980657534,2
7.455278538,5.98400614,1.044187059,2
7.120988111,5.629677703,1.085189886,2
6.839570742,5.274819102,1.119173838,2
6.61060578,4.911445096,1.141812572,2
6.385275927,4.535995042,1.138639845,2
6.045054814,4.157569131,1.08890983,2
5.542143345,3.801407415,0.991405492,2
5.036265364,3.49038147,0.877890096,2
4.576179596,3.232797119,0.755941336,2
4.228699187,3.027417784,0.631876052,2
3.911994161,2.862079678,0.498058596,2
3.572402103,2.738215679,0.355034877,2
3.205830678,2.657722734,0.223762257,2
2.856105242,2.624690653,0.153880867,2
2.60101682,2.635730335,0.17287475,2
2.483437656,2.674782106,0.202236986,2
2.431883893,2.732597591,0.221038745,2
2.460421853,2.791292841,0.211100418,2
2.522386241,2.835797028,0.181490226,2
2.575318131,2.862727891,0.150284059,2
2.673354177,2.876675618,0.127744764,2
2.767472644,2.87813056,0.125483602,2
2.875509877,2.885380952,0.120890948,2
2.966502055,2.906075312,0.134388909,2
2.991534538,2.942852089,0.186219662,2
3.061592504,3.011578969,0.289620104,2
3.01883639,3.1069807,0.418731384,2
2.905463728,3.243497449,0.56480176,2
2.791694863,3.431636939,0.714404825,2
2.7147954,3.669959718,0.846480023,2
2.687903604,3.950426165,0.942707906,2
2.839976566,4.266416738,0.994715094,2
3.08245347,4.600286104,1.019895852,2
3.334269828,4.947698163,1.035285988,2
3.678803338,5.301929962,1.028631781,2
4.015609809,5.647546524,1.005575319,2
4.384003885,5.978199196,0.957054836,2
4.78685863,6.291417386,0.894562871,2
5.17492265,6.588677623,0.837272107,2
5.519459875,6.867969717,0.78317308,2
5.847809328,7.128595841,0.72234346,2
6.178670226,7.363405803,0.645382581,2
6.556574061,7.57386093,0.562559834,2
6.87658782,7.743026709,0.479423469,2
7.134968951,7.869753922,0.393423652,2
7.322136531,7.949646418,0.307928331,2
7.516185786,7.990267779,0.242260399,2
7.759460998,7.994581787,0.234023951,2
7.967843596,7.959640972,0.286680272,2
8.125721109,7.879658171,0.37208692,2
8.195908956,7.733655774,0.508377241,2
8.283221492,7.511930535,0.704215703,2
8.248231852,7.21827541,0.905004236,2
8.143859947,6.875087179,1.08263487,2
7.93389391,6.490609567,1.235668291,2
7.728350138,6.080923376,1.361937506,2
7.559325868,5.664626174,1.429323514,2
7.410052847,5.265094748,1.402002072,2
7.168015593,4.911272972,1.254771965,2
6.665697132,4.617287275,1.012620803,2
5.978656573,4.398187998,0.748218612,2
5.346670236,4.257616173,0.541605326,2
4.816349547,4.147321908,0.403220682,2
4.299083821,4.029668926,0.360195423,2
3.837032001,3.879627049,0.501504529,2
3.56537812,3.708290511,0.728223079,2
3.56401161,3.542512714,0.908313138,2
3.871835084,3.388218806,1.01619779,2
4.228158623,3.228222395,1.052755373,2
4.474704368,3.059612628,1.013389919,2
4.572938319,2.879655095,0.899504705,2
4.243727584,2.676621997,0.701801672,2
3.639819729,2.488015327,0.470685392,2
2.798665053,2.33204641,0.284938757,2
2.123666617,2.264437853,0.243379379,2
1.907600152,2.312061424,0.257366479,2
2.021072535,2.443463958,0.339621356,2
2.271870969,2.615213331,0.485522776,2
2.542060957,2.801397866,0.647969458,2
2.675129035,2.990948215,0.803065145,2
2.542607335,3.200147522,0.952184053,2
2.357660889,3.456791806,1.077934695,2
2.080130563,3.767539431,1.160997562,2
2.122579483,4.133465847,1.148085215,2
2.599902327,4.515969337,1.047157025,2
3.221625489,4.87032652,0.932048677,2
3.738566266,5.18032402,0.843453847,2
4.133716318,5.44582796,0.761748477,2
4.43756444,5.671057154,0.667654668,2
4.767122106,5.858848112,0.547607701,2
5.109050174,5.998123317,0.412736856,2
5.465137139,6.081942317,0.290757445,2
5.739394726,6.115133109,0.231322383,2
5.947614382,6.106064115,0.24711415,2
6.143474155,6.063115082,0.302121672,2
6.321600494,5.995056615,0.349323442,2
6.393605663,5.921931893,0.349850012,2
6.386008258,5.869356871,0.312531134,2
6.315474019,5.831285342,0.267172725,2
6.15987416,5.80910171,0.23308402,2
5.947240178,5.827877868,0.265844644,2
5.797045056,5.912895718,0.394995622,2
5.648704788,6.045541716,0.532580451,2
5.518124044,6.192118743,0.60055891,2
5.462889494,6.336376521,0.594563545,2
5.590353275,6.465054166,0.52700164,2
5.867855442,6.557016403,0.439278163,2
6.005292964,6.601586334,0.386538355,2
6.093637703,6.616516817,0.365530133,2
6.347635736,6.597374711,0.396141484,2
6.797418675,6.508029155,0.522874616,2
7.123505044,6.319285736,0.696257019,2
7.11447505,6.037098014,0.864616331,2
6.960701829,5.692630867,1.035971982,2
6.749665946,5.310795536,1.190392095,2
6.509975638,4.921047703,1.289407015,2
6.313554761,4.553768195,1.307462139,2
6.154597786,4.209175341,1.25113373,2
5.902216645,3.883506396,1.119263425,2
5.454180183,3.581162885,0.924536161,2
4.909984476,3.308743112,0.70865084,2
4.301627824,3.074858388,0.495472301,2
3.669803587,2.888639788,0.317324015,2
3.142348512,2.753859721,0.231548936,2
2.852187622,2.663184985,0.239081248,2
2.837180553,2.586190877,0.285321744,2
2.867626218,2.488877842,0.34320228,2
2.897908335,2.362532112,0.407124693,2
2.878781542,2.219425455,0.443660174,2
2.729982453,2.087630892,0.423513302,2
2.571137235,1.995461994,0.370688276,2
2.439441819,1.952329087,0.323253359,2
2.322002924,1.962364595,0.339375874,2
2.235601148,2.025258424,0.44273553,2
2.082246544,2.135508365,0.5931195,2
1.864050201,2.298126261,0.756617019,2
1.604168919,2.518057264,0.903804492,2
1.466841766,2.796500267,1.002848684,2
1.560835916,3.120242378,1.043097873,2
1.808293464,3.464909507,1.040317137,2
2.139808174,3.818327964,1.017567602,2
2.539796894,4.17348619,0.989140988,2
2.95094121,4.517616214,0.959075639,2
3.338100561,4.847738705,0.930733314,2
3.708425509,5.165325786,0.902848461,2
4.063360228,5.464727277,0.865742681,2
4.388598948,5.743278006,0.816774964,2
4.704262875,5.987628326,0.736513767,2
5.007507209,6.181719533,0.619124543,2
5.342478028,6.31985128,0.480256823,2
5.691390443,6.40233554,0.361446643,2
5.981097133,6.438916282,0.301119964,2
6.252166114,6.446234022,0.290611036,2
6.513971369,6.41833621,0.319824179,2
6.702440421,6.358690732,0.350567173,2
6.84886752,6.281224337,0.351637065,2
6.832102148,6.199913936,0.301397525,2
6.645174941,6.155341909,0.228833211,2
6.388824681,6.161825708,0.243094536,2
6.167320628,6.221008149,0.342763346,2
6.057197867,6.30863477,0.420931849,2
6.054274531,6.364122006,0.420701847,2
5.973187991,6.332813365,0.453005441,2
5.917516595,6.215349671,0.643334481,2
5.927776471,6.018489605,0.938044296,2
6.035763502,5.762420045,1.231474492,2
6.386381883,5.460764788,1.473289342,2
6.710012932,5.105882664,1.626986006,2
6.980649087,4.710793058,1.668650726,2
7.043586837,4.298340904,1.563020231,2
6.612070228,3.907197405,1.293213506,2
5.741188124,3.589015942,0.928587841,2
4.79855105,3.368115565,0.592129104,2
3.948915936,3.24217311,0.364781139,2
3.367080869,3.171255564,0.279442357,2
3.019210937,3.097218043,0.313727878,2
2.837560638,2.970330334,0.512957975,2
2.759116873,2.778875192,0.802409129,2
2.856127546,2.539935228,1.080339424,2
3.132151848,2.31539668,1.216098917,2
3.430255599,2.095839465,1.246633841,2
3.532184348,1.872333498,1.186250502,2
3.539126504,1.657518444,1.053270107,2
3.239740482,1.454300984,0.846346691,2
2.626705656,1.287509043,0.60916734,2
1.750333845,1.183110741,0.435380514,2
0.923009215,1.172712994,0.42276888,2
0.369717235,1.252861901,0.443307096,2
0.61074207,1.41111157,0.377350101,2
0.936579698,1.571541495,0.34238357,2
1.195195923,1.719046339,0.354578252,2
1.384033813,1.861644356,0.399165913,2
1.506951901,2.002730525,0.45134544,2
1.571821073,2.15164676,0.505606706,2
1.582722637,2.315380978,0.55411513,2
1.646356379,2.496048728,0.579720304,2
1.724498279,2.687472407,0.583575519,2
1.952213928,2.883702242,0.556046051,2
2.215041324,3.074235752,0.53005179,2
2.411628128,3.261693675,0.524493613,2
2.621176094,3.442019675,0.511050788,2
2.794895502,3.613984651,0.494982616,2
2.996114256,3.772552719,0.459934247,2
3.209163253,3.909025282,0.408946527,2
3.389400133,4.035483524,0.36627285,2
3.560593177,4.172901368,0.355727427,2
3.68679663,4.338496004,0.412972577,2
3.857549024,4.559828234,0.568290243,2
4.089620555,4.849131228,0.818460045,2
4.214888131,5.204014621,1.124402688,2
4.34082585,5.627823488,1.429127652,2
4.380576177,6.111596221,1.703966443,2
4.36083989,6.645548291,1.902861393,2
4.473745674,7.194745414,1.955998016,2
4.763578575,7.715871865,1.853136089,2
5.216539536,8.181737543,1.623775417,2
5.900118924,8.56268873,1.29752436,2
6.750578963,8.834409642,0.949267064,2
7.638454494,8.977739476,0.699034134,2
8.452976791,8.97316329,0.707880519,2
9.178553189,8.814477753,0.944889873,2
9.720096872,8.523471231,1.201284056,2
9.852811123,8.126348413,1.382760818,2
9.685010182,7.672431543,1.482919791,2
9.422235355,7.211251568,1.502302199,2
9.026051407,6.74963086,1.460644788,2
8.617328044,6.294690952,1.387424582,2
8.183877302,5.842596015,1.290097097,2
7.592692634,5.387542271,1.182031335,2
6.866121425,4.951428819,1.088834741,2
6.268487965,4.568489772,1.01927464,2
5.748868698,4.242326476,0.942024005,2
5.313642424,3.979798045,0.846569246,2
5.073210431,3.773461648,0.741222355,2
4.806028276,3.597045867,0.609032788,2
4.476652322,3.44757777,0.458888597,2
4.096378677,3.312688806,0.310986234,2
3.633339861,3.188839108,0.201597766,2
3.23155811,3.07411038,0.238980702,2
3.03673096,2.963075752,0.364836502,2
3.006855002,2.842181497,0.496825401,2
3.123584387,2.723686875,0.578081662,2
3.250278457,2.605698813,0.604237361,2
3.309052616,2.497349453,0.575395046,2
3.311347309,2.415492029,0.508426337,2
3.127762677,2.371624196,0.444092739,2
2.857881696,2.387969818,0.473647636,2
2.486052588,2.477971633,0.617924646,2
2.121211829,2.64840143,0.803742607,2
1.827788408,2.894435899,0.965082996,2
1.821908784,3.203317407,1.063541204,2
1.943703768,3.538358167,1.102603419,2
2.166784851,3.891212375,1.100421783,2
2.490478385,4.250458583,1.06464104,2
2.872668974,4.60226843,1.004507507,2
3.2912189,4.940151218,0.931511977,2
3.757899849,5.260697929,0.857523555,2
4.190350553,5.562079893,0.804359353,2
4.581556515,5.851094645,0.778369887,2
4.916603489,6.133000485,0.778021452,2
5.172316383,6.409533954,0.787911958,2
5.472245852,6.686081673,0.790451532,2
5.759246929,6.957600323,0.793194109,2
6.008576854,7.222654426,0.791317271,2
6.251496852,7.477133779,0.768833756,2
6.49668601,7.702688185,0.704331482,2
6.771719492,7.887376233,0.59799794,2
7.080498073,8.007746427,0.468421554,2
7.400614919,8.049880047,0.396559289,2
7.681938182,8.020526261,0.450700401,2
7.937793564,7.943967135,0.554731075,2
8.187432357,7.843655158,0.63208193,2
8.409787957,7.715008744,0.678251618,2
8.553370384,7.533907037,0.709615606,2
8.50704091,7.28128838,0.75021934,2
8.34356649,6.974687073,0.810699486,2
7.975421434,6.645616882,0.854928972,2
7.501834274,6.326889004,0.893028064,2
7.107077061,6.041056793,0.927968313,2
6.916346917,5.79086033,0.943970667,2
6.934673795,5.562823291,0.919664821,2
6.900968217,5.337314317,0.827491909,2
6.598770885,5.126280211,0.652374739,2
6.027183816,4.946927484,0.4323297,2
5.441027837,4.81430091,0.242230985,2
5.052864584,4.719766265,0.14356959,2
4.788142658,4.610524394,0.235031356,2
4.643512163,4.457157526,0.460923844,2
4.605112431,4.238687334,0.748724213,2
4.635976528,3.941463742,1.066697872,2
4.679584053,3.576749854,1.352180985,2
4.790627151,3.189698615,1.524127516,2
4.805243618,2.813724356,1.546401835,2
4.700918081,2.460981907,1.451281154,2
4.495681387,2.140607898,1.262829314,2
3.960445868,1.86103458,0.990634957,2
3.254473977,1.651050992,0.704635901,2
2.458810244,1.537704478,0.498652014,2
1.632876513,1.5325054,0.489202722,2
0.988837648,1.64163696,0.60697108,2
0.809071661,1.846457857,0.691783499,2
1.030884558,2.093090165,0.717151285,2
1.277819135,2.336861502,0.728872819,2
1.497177992,2.575937251,0.734362182,2
1.699948205,2.805750628,0.720270014,2
1.860609988,3.034880736,0.696095606,2
2.121008831,3.268522464,0.653550239,2
2.406819466,3.504816966,0.622367588,2
2.72419211,3.752876821,0.629608162,2
3.03704662,4.009701003,0.679449898,2
3.275394743,4.279478188,0.769330752,2
3.468597932,4.569652958,0.875764246,2
3.668576619,4.874657755,0.965691578,2
3.795311762,5.185474121,1.025807989,2
3.991249285,5.498358106,1.03122764,2
4.197027275,5.792247475,0.977201399,2
4.48395385,6.055806443,0.859780997,2
4.88741801,6.272963316,0.6935129,2
5.292433935,6.425731915,0.5173671,2
5.734818467,6.510002857,0.374933146,2
6.177142443,6.526370005,0.342944165,2
6.518645907,6.486777256,0.399215143,2
6.776740276,6.417504336,0.445136046,2
6.924151614,6.339790946,0.4434699,2
6.93014297,6.257393659,0.401833176,2
6.832616962,6.16406721,0.33806468,2
6.655522572,6.069915553,0.261109947,2
6.415104005,5.989346947,0.179546719,2
6.135143352,5.931679688,0.114289781,2
5.89848995,5.905173829,0.092732091,2
5.781214955,5.907855049,0.092887563,2
5.825916699,5.918990822,0.083208639,2
5.99960638,5.910329016,0.095975515,2
6.100178739,5.85108518,0.173843382,2
5.996878483,5.748146779,0.272590839,2
5.891100389,5.623565472,0.389891835,2
5.849836518,5.481520185,0.50754632,2
5.83843141,5.324684506,0.602868023,2
5.870084766,5.146947486,0.682011877,2
5.925302153,4.948933217,0.729139259,2
5.892572681,4.743668136,0.714156105,2
5.73929864,4.548828039,0.635592295,2
5.407168018,4.36477305,0.520230343,2
5.070794733,4.214415328,0.400802128,2
4.751065411,4.090707724,0.294097261,2
4.470647519,3.986123417,0.216351546,2
4.281479729,3.893660235,0.184801709,2
4.061061214,3.803090579,0.194237172,2
3.889942069,3.705985811,0.26924291,2
3.872651345,3.598566443,0.369893363,2
3.944171716,3.457638867,0.488174246,2
3.898748748,3.269525455,0.611348745,2
3.903590793,3.064737067,0.702478892,2
3.833718694,2.863695623,0.721073384,2
3.705222346,2.686292399,0.677512746,2
3.546015698,2.549672221,0.590420525,2
3.375783163,2.456067775,0.490844343,2
3.09001354,2.408019644,0.416322668,2
2.815748389,2.414758972,0.427698131,2
2.463375582,2.469448803,0.503690954,2
2.063037595,2.579099469,0.600484912,2
1.850864874,2.750769312,0.669800286,2
1.893176348,2.964217722,0.688845479,2
2.05968645,3.194862473,0.67765844,2
2.339020573,3.430679532,0.651398793,2
2.609971234,3.663974465,0.636240609,2
2.895301852,3.905331615,0.648304824,2
3.157406818,4.156784885,0.693835207,2
3.362646702,4.415032612,0.751970785,2
3.559882243,4.670900468,0.784940663,2
3.779736029,4.925273269,0.795773779,2
3.985348975,5.17691474,0.791604335,2
4.199623852,5.426509777,0.769739413,2
4.417857043,5.675947348,0.735124337,2
4.671969906,5.921058095,0.681453143,2
5.023542733,6.151419778,0.605386501,2
5.409834552,6.333425444,0.504050944,2
5.739884086,6.442635606,0.399597381,2
5.921325257,6.476956298,0.349344271,2
6.103610255,6.45080112,0.396564642,2
6.29615074,6.38771592,0.486709778,2
6.481299343,6.317270264,0.542632897,2
6.693999564,6.252890542,0.557344512,2
6.868964511,6.191298044,0.538922642,2
6.975586736,6.11660232,0.489300624,2
6.8435994,5.993680441,0.405249601,2
6.501936168,5.824306303,0.366752019,2
6.083091003,5.628415112,0.463016015,2
5.659773486,5.413132853,0.66010195,2
5.472758254,5.192620597,0.874408893,2
5.591694178,4.953950117,1.069365286,2
5.837502125,4.692101823,1.19441973,2
6.078074581,4.419157597,1.213204289,2
6.12200727,4.136929431,1.119085828,2
5.74636794,3.857021422,0.919897364,2
5.149858026,3.622639491,0.674513007,2
4.543024254,3.446369323,0.442947187,2
3.930268412,3.315090294,0.251742472,2
3.454650931,3.216389642,0.172086251,2
3.086053456,3.123835979,0.250210697,2
2.973211229,3.033030009,0.379049689,2
3.10805987,2.936709861,0.48856966,2
3.255792923,2.825607979,0.558317427,2
3.32292718,2.710171912,0.576480705,2
3.402548628,2.604482372,0.55076208,2
3.38715635,2.508710584,0.482726136,2
3.230233962,2.42650868,0.38654763,2
2.94326189,2.365845324,0.291592368,2
2.529114299,2.334645667,0.240325778,2
2.177993761,2.341549936,0.246720139,2
2.010009749,2.376089139,0.245579389,2
1.99704105,2.421427994,0.213575517,2
2.101432255,2.460124481,0.162008323,2
2.266031781,2.4769965,0.12924766,2
2.444830744,2.456594065,0.170468999,2
2.565137309,2.404824893,0.233233915,2
2.623600399,2.33329973,0.278402508,2
2.631265328,2.262628347,0.285352512,2
2.598156984,2.209170888,0.260254804,2
2.523385795,2.174712574,0.227181274,2
2.463398294,2.162950475,0.211315396,2
2.384005921,2.177479363,0.235126218,2
2.270152446,2.223191119,0.304912782,2
2.062007432,2.307675938,0.4063816,2
1.927139021,2.451679902,0.530118667,2
1.849885677,2.657786905,0.668672995,2
1.916886573,2.928911645,0.818912191,2
2.096690735,3.254699246,0.983079236,2
2.253573844,3.619074915,1.147811476,2
2.405764809,4.009167769,1.273451481,2
2.608687167,4.415514451,1.343377224,2
2.841123489,4.822307485,1.350547301,2
3.115000635,5.221589004,1.294878096,2
3.502047067,5.615027275,1.188371731,2
3.988209056,5.995904918,1.052740964,2
4.561133079,6.359463719,0.915427525,2
5.174762582,6.698480818,0.808128221,2
5.740447425,6.977086305,0.708962519,2
6.154502377,7.164367227,0.595900503,2
6.469231634,7.256360825,0.495439811,2
6.676617505,7.264276012,0.483284501,2
6.83393868,7.233153376,0.52807238,2
7.049383351,7.190533345,0.573792407,2
7.31082349,7.129238474,0.61672913,2
7.623797072,7.030556328,0.657388708,2
7.951304067,6.869247383,0.689169804,2
7.960817446,6.625239847,0.694803675,2
7.613256655,6.326379512,0.698789889,2
7.07443835,6.012201455,0.753698117,2
6.548383502,5.705822549,0.872914202,2
6.365391146,5.411028356,1.023400017,2
6.407738377,5.091176909,1.16515385,2
6.436434632,4.722030434,1.269644643,2
6.324002035,4.312700025,1.310131456,2
6.010707624,3.883186782,1.284140712,2
5.511228708,3.460831977,1.207200189,2
4.972214091,3.078281305,1.098032856,2
4.471476088,2.753796789,0.961345015,2
4.010649286,2.488399012,0.803972339,2
3.600441578,2.278606241,0.635432432,2
3.166876667,2.112246783,0.461577707,2
2.716273633,1.982081234,0.301643258,2
2.343130539,1.877931961,0.188894377,2
2.028869603,1.796149597,0.140663435,2
1.78715958,1.735465616,0.157112568,2
1.685721987,1.692211111,0.192486196,2
1.727368927,1.666676198,0.207967834,2
1.817498325,1.648633973,0.209738535,2
1.912721576,1.635488108,0.202745755,2
1.936846997,1.638299562,0.206726481,2
1.865221172,1.670519252,0.267052476,2
1.674780903,1.73342555,0.362529723,2
1.525306905,1.836334985,0.463325793,2
1.422029793,1.97436663,0.547979901,2
1.354614521,2.145433121,0.612113569,2
1.430372862,2.357308007,0.666027422,2
1.546946675,2.600854935,0.725206223,2
1.68603968,2.870238459,0.78180584,2
1.940836113,3.166813096,0.836912398,2
2.259043896,3.484268781,0.910515595,2
2.49428415,3.812739359,0.997584221,2
2.703875251,4.153980426,1.069280762,2
2.905623362,4.495166269,1.096138974,2
3.132694698,4.83367434,1.075483086,2
3.473363384,5.164487257,1.008060747,2
3.865842137,5.480816789,0.920250499,2
4.240781916,5.768301821,0.813712292,2
4.651786047,6.0227727,0.68374548,2
5.115392973,6.245691619,0.550913565,2
5.543749669,6.429254468,0.437951998,2
5.906694824,6.582103751,0.362450734,2
6.115733683,6.717194386,0.336352508,2
6.290704065,6.85535374,0.344572533,2
6.440823869,7.008398925,0.395855856,2
6.636658711,7.180981353,0.478390163,2
6.740692457,7.364250636,0.575873752,2
6.785490703,7.544109099,0.631243017,2
6.880975236,7.692590447,0.609595586,2
6.951021466,7.768453047,0.547960314,2
7.072242494,7.755534898,0.568226909,2
7.257601173,7.643007805,0.768518546,2
7.49732723,7.427714361,1.083389681,2
7.821155906,7.116930729,1.414122454,2
8.166648157,6.717867303,1.69438657,2
8.469351543,6.261029733,1.850820329,2
8.53927708,5.78330672,1.835640783,2
8.270304188,5.317290968,1.659958438,2
7.639601239,4.897977282,1.36433134,2
6.821839969,4.541732743,1.0247997,2
5.946971564,4.237588965,0.704119671,2
5.104666731,3.977450003,0.464199309,2
4.389490909,3.744486409,0.422762819,2
3.830521653,3.524444992,0.575010454,2
3.598272453,3.311047556,0.780929741,2
3.692121417,3.091930936,0.957125177,2
3.879119561,2.862689041,1.055404006,2
4.07716732,2.621680038,1.070844461,2
4.07715585,2.373462344,0.989272802,2
3.780402192,2.137979005,0.821796467,2
3.345581941,1.948021666,0.613288572,2
2.775030797,1.814897716,0.404380092,2
2.189076731,1.753012622,0.281345501,2
1.696547302,1.76745038,0.305978603,2
1.407106245,1.838048968,0.358425776,2
1.399702471,1.940960172,0.367542938,2
1.469029527,2.053344554,0.356513998,2
1.594990387,2.165538542,0.330569786,2
1.72232246,2.27860829,0.308732607,2
1.880828797,2.395605684,0.297226091,2
2.014342444,2.517177848,0.310155426,2
2.156179859,2.652877444,0.354198658,2
2.333454303,2.80375269,0.424791724,2
2.402533183,2.969782332,0.521894281,2
2.436218284,3.159826297,0.617915417,2
2.523546292,3.373598007,0.695507524,2
2.590969411,3.605815451,0.757800445,2
2.725687868,3.856707509,0.79470077,2
2.892296395,4.116091409,0.806432148,2
3.096550438,4.373229717,0.78488511,2
3.371338405,4.626402549,0.739237421,2
3.664932325,4.872036132,0.68769388,2
3.993750721,5.092048997,0.614342809,2
4.302972828,5.282176031,0.533965637,2
4.573935392,5.460914717,0.471809255,2
4.845720731,5.636299307,0.433954782,2
5.099889991,5.799613515,0.412474363,2
5.319526862,5.943843793,0.394352408,2
5.463679478,6.066324588,0.370936732,2
5.628278754,6.178809707,0.340430556,2
5.827674235,6.277055525,0.307552276,2
5.865060981,6.346533045,0.274934063,2
5.895021064,6.393268023,0.224149482,2
6.09035968,6.408589948,0.19258151,2
6.327781292,6.372561298,0.267770468,2
6.478862814,6.291699887,0.371200866,2
6.542192775,6.185576022,0.44657099,2
6.544334804,6.068535724,0.489116008,2
6.588530672,5.94342796,0.510930254,2
6.610736928,5.793314524,0.519787407,2
6.522449436,5.607123106,0.52705794,2
6.332410768,5.386508712,0.558532132,2
6.048240306,5.144623365,0.617199433,2
5.730073188,4.894289,0.70180342,2
5.519167179,4.64009161,0.805708721,2
5.417624164,4.379460395,0.895709297,2
5.371789797,4.112217755,0.943493269,2
5.293257164,3.838396559,0.93551426,2
5.087396311,3.563238145,0.869460772,2
4.748822752,3.303261595,0.756149145,2
4.316305493,3.079274239,0.612959792,2
3.913557292,2.905554869,0.466404226,2
3.544896662,2.773596401,0.3289701,2
3.188099281,2.678976988,0.2069707,2
2.912855035,2.618668916,0.119004515,2
2.745197766,2.587307995,0.067540695,2
2.633577837,2.570153354,0.042346147,2
2.541673017,2.565528459,0.037403742,2
